Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年10月17日,80.75,7.57,1.694933627,-54.00%,15.9476545,-34.00%,8.160219263,-54.00%,47.92514648,-55.00%
2013年10月18日,81.3,6.48,4.277288861,-34.00%,16.0498303,-33.00%,13.44609021,-49.00%,47.88008086,-55.00%
2013年10月21日,80.9,6.77,4.277288861,-34.00%,15.56656336,-35.00%,16.35478488,-46.00%,46.28131303,-57.00%
2013年10月22日,81.2,6.53,4.416423893,-33.00%,15.05789878,-37.00%,17.99079805,-44.00%,44.45164337,-58.00%
2013年10月23日,81.25,6.53,3.426835275,-41.00%,14.3204381,-40.00%,16.25340465,-46.00%,42.5973246,-60.00%
2013年10月24日,81.5,5.5,3.078181281,-44.00%,13.42132337,-44.00%,8.550285347,-54.00%,40.72821275,-61.00%
2013年10月25日,81.45,5.49,3.382425165,-41.00%,11.5808917,-51.00%,8.421990241,-54.00%,38.51943985,-63.00%
2013年10月28日,84.6,20.4,20.71608071,94.00%,17.40923303,-28.00%,109.0708479,49.00%,66.60549528,-40.00%
2013年10月29日,84.7,20.25,25.31473879,130.00%,20.4668101,-16.00%,155.0965923,96.00%,94.49066902,-17.00%
2013年10月30日,84.4,20.8,24.09371702,120.00%,22.97676458,-7.00%,158.4842646,100.00%,111.7329349,-3.00%
2013年10月31日,84.15,21.17,19.36039256,83.00%,24.20865874,-2.00%,125.3776034,66.00%,118.8364131,3.00%
2013年11月1日,84.4,20.52,3.011976096,-44.00%,25.40834923,3.00%,127.6414099,68.00%,120.134966,4.00%
2013年11月4日,83.95,21.23,4.034749063,-36.00%,26.21163512,6.00%,154.2229415,96.00%,120.4534634,5.00%
2013年11月5日,84,21.23,3.036972176,-44.00%,26.57221194,7.00%,144.9103555,86.00%,121.3612273,5.00%
2013年11月6日,84.15,21.26,2.489819271,-48.00%,27.07241167,9.00%,103.2803556,43.00%,122.5382057,6.00%
2013年11月7日,84.7,21.15,4.416423893,-33.00%,27.82523088,12.00%,11.32951599,-51.00%,122.7718489,6.00%
2013年11月8日,84.55,5.96,4.778200498,-30.00%,27.65370062,11.00%,13.61669286,-49.00%,122.2203628,6.00%
