Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_S&P_TSX Canadian MidCap,Change %_S&P_TSX Canadian MidCap,local risk covarience_S&P_TSX Canadian MidCap,向量寬度_S&P_TSX Canadian MidCap,Price_USD_CAD,Change %_USD_CAD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Mar 25, 2011",14039.39,0.0007000000000000001,0.12659360173405296,-0.5729537314205324,0.1303107593408925,0.5907813851326691,0.24857892439284787,0.5541029358818964,0.20189875295503115,1.7337922006848665,-1.17968926480297,1313.8,0.0032,10.686093773785965,34.328603301619296,956.57,0.0022,-0.4986832689144351,-0.0010971031916117574,0.9808,0.0045000000000000005,81.34,0.0039000000000000003,3.442,0.0103,-0.9508626356989737,-0.012797116829713573,-0.02176899951622832
"Mar 28, 2011",13892.73,-0.0104,0.09724610017887608,-1.5704843074346155,0.1332406659118438,0.7451991015673118,0.26090849491373935,1.1720513528522964,0.20280289311359886,1.5621059095466805,-0.39005455669438405,1310.19,-0.0027,10.603599477938314,108.08320147663471,948.55,-0.0084,-2.5830056401877015,0.02169724737757669,0.9776,-0.0033,81.72,0.004699999999999999,3.441,-0.0003,-0.798941751083357,0.009936173065221016,-0.01587582062851839
"Mar 29, 2011",13930.35,0.0027,0.10238380731346146,-0.8992593438147675,0.13382591205309274,0.7137230764461855,0.2214339411545022,-0.5203494623027239,0.2018235007471107,1.3954527227698708,-1.9158021850725948,1319.44,0.0070999999999999995,10.557774510398351,60.46329517092818,948.97,0.0004,0.1231777611515836,4.9271104460633445e-05,0.9741,-0.0036,82.51,0.0096,3.491,0.014499999999999999,-0.18697028758272308,-0.003149295571964028,-0.015693088569953162
"Mar 30, 2011",14083.58,0.011000000000000001,0.12643624480345822,0.770951093983509,0.13995829642019122,1.0909733990360988,0.22779293992529717,-0.6993472704250285,0.19735925149225284,1.1811355248308875,-1.880482795255916,1328.26,0.0067,10.603029527351573,-60.11042881828507,960.49,0.0121,3.8824183489677053,0.046977262022509236,0.9711,-0.0031,83.14,0.0076,3.444,-0.013500000000000002,0.2573322836153482,-0.039461435822388896,-0.028398591057986658
"Mar 31, 2011",14116.1,0.0023,0.12149237013080293,0.47659067845296604,0.13895877010636531,0.9265141281494693,0.22189922680088373,-0.8023755806953717,0.18761448281663576,0.8744501542116909,-1.6768257349070628,1325.83,-0.0018,10.646990941523423,-58.285361751464734,966.07,0.0058,6.226505325700999,0.03611373088906579,0.9702,-0.0009,83.43,0.0034999999999999996,3.47,0.0075,0.6584214396339971,-0.04135494242658436,-0.034692997127911754
"Apr 01, 2011",14130.15,0.001,0.12142390209509828,0.5844240320574832,0.13860093301121373,0.862730072832575,0.20718089529729025,-1.0341913476693658,0.15959094493084158,0.15932628443424832,-1.193517632103614,1332.41,0.005,10.604956432329388,56.00720039522639,965.31,-0.0008,-0.11494752980909376,9.195802384727501e-05,0.9636,-0.0068000000000000005,84.06,0.0076,3.45,-0.0058,0.8852451448547998,-0.04521595083280286,-0.03758853364204397
"Apr 04, 2011",14218.35,0.0062,0.06417504187766472,-1.670588325658257,0.13418924264673854,0.3413347960413932,0.408669581938429,1.781705556738563,0.139074745195755,-0.4048185964423303,2.186524153180893,1332.87,0.0003,10.667469445632358,-83.3217200411309,971.91,0.0068000000000000005,-1.9896904034324416,-0.013529894743340603,0.9669,0.0034000000000000002,84.36,0.0036,3.425,-0.0072,0.5174310394759167,0.02693825717119487,-0.016068974195237506
"Apr 05, 2011",14270.53,0.0037,0.0626449998004631,-1.1165313830315782,0.13265226286085463,0.05215819458254695,0.5202186915321151,1.447125165277746,0.1175624176176215,-1.0138832467343164,2.4610084120120623,1332.63,-0.0002,10.708546258151175,-54.74019266694995,977.88,0.0060999999999999995,1.8980777376206996,0.011578274199486267,0.9638,-0.0032,84.98,0.0073,3.487,0.0181,-0.0023063063903736025,0.04409460855671715,0.007505096615682827
"Apr 06, 2011",14202.65,-0.0048,0.0651377310013176,-0.693430244960132,0.12905997504220565,-0.6257055153501929,0.49991021979206773,0.8585777156908287,0.09923790959159019,-1.5109306033103822,2.369508319001211,1335.54,0.0022,10.634387588540966,99.04186961122105,976.1,-0.0018,-0.515108746090382,0.0009271957429626877,0.9604,-0.0034999999999999996,85.45,0.0055000000000000005,3.549,0.0178,-0.4320692268095622,0.05957281886064694,0.03773574088089522
"Apr 07, 2011",14107.77,-0.0067,0.08730546374654914,0.28435815667929076,0.11258982519234191,-2.5460239579197474,0.4001610007229771,-0.057027916556717184,0.12214064434575816,-0.9469930111346654,0.8899650945779483,1333.51,-0.0015,10.579425726091293,73.29219319526237,971.56,-0.004699999999999999,-2.4885773624091474,0.01169631360332299,0.9586,-0.0019,84.89,-0.006500000000000001,3.549,0.0,-0.7031618528015157,0.05134535894150692,0.058513394983837494
