Date,PX_Last,VOLATILITY_10D,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,PX_LAST,v1,v2,v3,v4
2017年5月18日 星期四,25136.52,9.18,-0.006230817,0.077002775,1.87,0.093206891,-2.97,0.121486143,-1.91,0.413527748,1.5,25257,2.53,-2.1619,-0.0045289926,0.0097647656
2017年5月19日 星期五,25174.87,9.18,0.001524506,0.077249107,1.19,0.089999345,-2.78,0.148670286,-1.06,0.397070358,0.9,25301,2.49,-1.9267,-0.0082963648,0.00281266
2017年5月22日 星期一,25391.34,7.94,0.008561896,0.077477591,0.82,0.088967597,-2.36,0.158088837,-0.64,0.342065832,-0.81,25306,2.59,-2.0206,-0.014984914,-0.0068252706
2017年5月23日 星期二,25403.15,7.79,0.000465011,0.076481274,0.41,0.088511884,-2.05,0.102421871,-0.89,0.314097274,-1.51,25157,1.62,-1.8211,-0.0190472254,-0.016396903
2017年5月24日 星期三,25428.5,7.62,0.00099741,0.074460778,-1.91,0.088583027,-1.83,0.017277009,-1.84,0.265721117,-2.49,25187,-0.7,0.9411,-0.0208754372,-0.0229489642
2017年5月25日 星期四,25630.78,8.4,0.007923381,0.056700162,-1.98,0.082245993,-2.13,0.126330982,0.31,0.261892746,-2.22,25341,-0.11,1.1514,-0.0059705934,-0.0217442138
2017年5月26日 星期五,25639.27,7.46,0.000331188,0.059643906,-1.05,0.081918687,-1.86,0.141358096,0.65,0.26768962,-1.84,25402,-0.47,0.5165,-0.0106093998,-0.019918236
2017年5月29日 星期一,25701.63,7.31,0.002429254,0.045177265,-1.48,0.081283646,-1.67,0.185182585,1.27,0.286466775,-1.32,25420,-0.21,1.4463,0.005981031,-0.011334381
2017年5月31日 星期三,25660.65,7.3,-0.001595724,0.051188132,-0.63,0.079955564,-1.58,0.156276739,0.54,0.294632056,-1.08,25633,0.58,0.7984,0.000419429,-0.0058264876
2017年6月1日 星期四,25809.22,5.81,0.005773102,0.055217239,0.33,0.080934701,-1.33,0.07953549,-1.66,0.297339776,-0.97,25625,1,-0.3265,-0.0050933008,-0.0034614026
2017年6月2日 星期五,25924.05,5.8,0.004439317,0.042421301,-1.31,0.080646201,-1.22,0.100316406,-0.85,0.306739197,-0.73,25684,0.2,1.3211,0.0085312282,0.0002229606
2017年6月5日 星期一,25862.99,5.51,-0.00235812,0.051168594,0.46,0.072193616,-1.66,0.073102552,-1.03,0.312855667,-0.57,25481,3.33,-0.1564,0.0090577356,0.0111918234
2017年6月6日 星期二,25997.14,5.65,0.005173543,0.055796214,0.97,0.072548711,-1.45,0.075906505,-0.68,0.315691045,-0.47,25601,2.22,-0.6073,0.0130566152,0.0176945332
2017年6月7日 星期三,25974.16,5.91,-0.000884334,0.053434457,0.38,0.063696631,-1.85,0.077278761,-0.4,0.282843166,-0.99,25713,1.28,0.0838,0.024692302,0.026519198
2017年6月8日 星期四,26063.06,4.95,0.003416788,0.047799125,-0.5,0.062954824,-1.7,0.074105537,-0.59,0.237660801,-1.6,25665,-0.18,1.2548,0.0436743878,0.0413495746
2017年6月9日 星期五,26030.29,5.17,-0.001258126,0.046564256,-1.28,0.063361511,-1.52,0.054470079,-1.97,0.177815865,-2.17,25829,-3.61,2.5967,0.0597701898,0.0553819166
2017年6月12日 星期一,25708.04,9.14,-0.012457076,0.097537596,1.97,0.081060158,-0.2,0.301111734,1.99,0.221875958,-1.34,25788,-3.61,-0.81,0.014014012,0.0513252784
2017年6月13日 星期二,25852.1,9.53,0.005588052,0.098928712,1.25,0.078107441,-0.34,0.382647416,1.5,0.257660955,-0.72,25895,-3.43,-0.2046,0.0172637636,0.0473396464
2017年6月14日 星期三,25875.9,9.06,0.000920198,0.099804106,0.86,0.077616387,-0.3,0.401305941,1.06,0.284853754,-0.22,25896,-3.55,0.2688,0.0217648542,0.0434422012
2017年6月15日 星期四,25565.34,10.78,-0.012074506,0.114532894,0.99,0.090222716,1.16,0.369595114,0.53,0.331212891,0.71,25586,-1.04,-0.4564,0.0031531934,0.0262125746
2017年6月16日 星期五,25626.49,10.97,0.002389054,0.120868921,1.53,0.08677264,0.85,0.151156714,-1.86,0.377842836,1.75,25723,-0.4,-1.5462,-0.0084723116,0.0060621636
2017年6月19日 星期一,25924.55,12.56,0.011563814,0.123623407,1.16,0.094595728,1.67,0.164784735,-1.16,0.420518594,2.45,25742,0.03,-1.7128,-0.02145337,-0.009381571
2017年6月20日 星期二,25843.04,12.66,-0.003149077,0.12213305,0.68,0.092045882,1.34,0.13906489,-0.92,0.454282749,2.51,25435,-0.15,-1.5777,-0.0304277744,-0.0244872
2017年6月21日 星期三,25694.58,12.68,-0.005761244,0.126686529,1.27,0.095024799,1.56,0.063785007,-1.12,0.48870281,2.43,25497,-2,-2.5911,-0.0460939644,-0.0409763956
2017年6月22日 星期四,25674.53,12.69,-0.000780625,0.09511853,-1.97,0.095128354,1.48,0.181755873,1.02,0.492463939,2.07,25780,-1.69,1.3253,-0.0137943594,-0.0363619168
2017年6月23日 星期五,25670.05,10.83,-0.000174507,0.094421531,-1.24,0.090978444,0.99,0.22967912,1.35,0.488977721,1.75,25710,0.04,1.1773,-0.0083703406,-0.026345419
2017年6月26日 星期一,25871.89,11.27,0.007832108,0.072490545,-1.49,0.095061387,1.27,0.316712595,1.53,0.484201683,1.5,25497,0.28,1.8458,0.0199381388,-0.0097413532
2017年6月27日 星期二,25839.99,11.28,-0.001233759,0.069809243,-1.07,0.094939814,1.15,0.32466055,1.05,0.468653051,1.21,25673,0.92,1.9413,0.0368223104,0.0149262778
2017年6月28日 星期三,25683.5,9.55,-0.00607453,0.071122974,-0.82,0.097405314,1.24,0.184286542,-1.01,0.45708357,0.99,25637,-0.16,2.119,0.050996035,0.0415264444
2017年6月29日 星期四,25965.42,11.07,0.01091689,0.09877656,1.39,0.102969976,1.53,0.199642706,-0.87,0.448518706,0.82,25812,-1.31,-0.4989,0.0263031564,0.0437555458
2017年6月30日 星期五,25764.58,10.18,-0.007764972,0.11805663,1.66,0.105546321,1.54,0.305915136,0.65,0.433821197,0.61,25777,0.26,-1.2556,0.0054224848,0.0374279244
2017年7月3日 星期一,25784.17,10.09,0.000760057,0.104378012,0.63,0.10532334,1.36,0.30165291,0.65,0.414068151,0.37,25635,-0.13,-0.3854,0.023200819,0.0351501472
2017年7月4日 星期二,25389.01,12.79,-0.015444335,0.140823591,1.49,0.116345456,1.89,0.363887653,1.36,0.425778692,0.43,25906,0.19,-1.7053,-0.019468178,0.0147238596
2017年7月5日 星期三,25521.97,13.27,5.22E-03,0.148560252,1.35,0.118552717,1.85,0.311489762,0.28,0.433516399,0.44,25585,-0.43,-1.9383,-0.0347743216,-0.0083330786
2017年7月6日 星期四,25465.22,13.29,-0.00222605,0.113580097,-0.68,0.117529027,1.66,0.266515039,-1.39,0.390131114,-0.08,25683,0.39,0.0353,-0.0013457882,-0.0128454076
2017年7月7日 星期五,25340.85,12.3,-0.004895881,0.110053622,-0.76,0.118276177,1.65,0.281563905,-0.7,0.329747579,-0.96,25311,2.26,-0.113,-0.005382159,-0.0188076518
2017年7月10日 星期一,25500.06,13.14,0.006263087,0.124876593,-0.18,0.113514061,1.16,0.238228001,-1.26,0.3333407,-1.13,25463,1.77,-0.8553,-0.0294073106,-0.0321095486
2017年7月11日 星期二,25877.64,15.34,0.01469847,0.109706501,-0.79,0.124015451,1.81,0.232915888,-1.15,0.331549833,-1.34,25491,1.55,-0.3489,-0.024423261,-0.036072173
2017年7月12日 星期三,26043.64,14.54,0.006394317,0.110712839,-0.54,0.126031165,1.8,0.090654677,-1.93,0.329893464,-1.5,25330,0.49,-0.6892,-0.0359815626,-0.039054654
2017年7月13日 星期四,26346.17,14.75,0.011549321,0.105821989,-0.98,0.123072108,1.4,0.103952034,-1.11,0.32960102,-1.5,25517,-0.21,-0.4182,-0.0479020352,-0.054314355
2017年7月14日 星期五,26389.23,14.73,0.001633059,0.072239393,-1.86,0.123029272,1.27,0.277078152,1.16,0.349997531,-1.1,25970,-1.09,0.6756,-0.021818906,-0.054250976
2017年7月17日 星期一,26470.58,9.95,0.003077955,0.07886569,-1.01,0.117348317,0.73,0.261573163,0.86,0.35683686,-0.91,26097,-3.98,-0.0178,-0.0363443792,-0.0529479716
2017年7月18日 星期二,26524.94,10.03,0.002051495,0.058776289,-1.33,0.116332345,0.57,0.316094107,1.13,0.383519685,-0.42,26387,-3.65,0.6314,-0.019446565,-0.045953516
2017年7月19日 星期三,26672.16,9.23,0.005534902,0.057953021,-0.96,0.114124857,0.3,0.277327859,0.41,0.399460047,-0.08,26390,-3.62,0.4961,-0.0228894932,-0.0396677486
2017年7月20日 星期四,26740.21,7.26,0.0025481,0.021765376,-1.83,0.113711534,0.19,0.313629666,1.12,0.478482107,1.34,26500,-3.19,2.0681,0.018737671,-0.0174169068
2017年7月21日 星期五,26706.09,8.22,-0.001276796,0.034742059,-0.78,0.114062186,0.13,0.317697769,0.88,0.520724355,1.96,26563,-0.98,1.5545,0.0129265702,-0.0027518578
2017年7月24日 星期一,26846.83,5.89,0.005256121,0.039369809,-0.22,0.112666745,-0.13,0.224905367,-1.82,0.547597809,2.16,26674,0.38,1.3823,0.0200439364,0.0168924346
2017年7月25日 星期二,26852.05,6.04,0.000194417,0.042818355,0.3,0.11226169,-0.33,0.186287513,-1.52,0.567429599,2.14,26747,0.35,1.0193,0.0274493284,0.0309379594
2017年7月26日 星期三,26941.02,3.53,0.003307864,0.03662204,0.22,0.10826791,-1.11,0.114043629,-1.51,0.592476241,2.11,26774,0,1.2125,0.0459283758,0.047486888
2017年7月27日 星期四,27131.17,4.23,0.007033219,0.048962972,1.68,0.105040733,-1.71,0.079836756,-1.25,0.604338773,1.94,26878,-1.47,-0.3846,0.0451159682,0.0535758932
2017年7月28日 星期五,26979.39,6.3,-0.00561001,0.07056997,1.88,0.102580086,-2,0.193196016,0.62,0.592776929,1.61,26881,-1.67,-1.301,0.0265890518,0.0494903926
2017年7月31日 星期一,27323.99,8.48,0.01269183,0.09809539,1.72,0.108756385,-1.08,0.356722372,1.79,0.59012232,1.41,26918,0.49,-1.8558,-0.0092907468,0.0293908978
2017年8月1日 星期二,27540.23,8.77,0.007882774,0.097088045,1.08,0.08563299,-3.19,0.3939773,1.31,0.552700391,0.96,27127,1.75,-1.7008,-0.01811576,0.0087046016
2017年8月2日 星期三,27607.38,8.78,0.002435284,0.098035702,0.78,0.085705334,-2.48,0.314654242,0.41,0.497537567,0.41,26987,1.8,-1.6606,-0.02662383,-0.0111385438
2017年8月3日 星期四,27531.01,9.08,-0.002770123,0.106605594,1.02,0.086243486,-2.03,0.19447811,-1.16,0.491543033,0.31,27228,1.39,-1.8029,-0.0365943424,-0.0240676886
2017年8月4日 星期五,27562.68,9.07,0.001149678,0.085970378,-1.7,0.080547466,-2.09,0.10435575,-1.56,0.477495367,0.11,27515,1.73,1.6225,-0.0014421222,-0.012630766
2017年8月7日 星期一,27690.36,8.95,0.004621654,0.056323497,-1.85,0.080200444,-1.82,0.278031383,0.21,0.44503565,-0.28,27552,-0.29,2.435,0.0554119888,0.0229308426
2017年8月8日 星期二,27854.91,9.05,0.005924914,0.047926254,-1.35,0.070285933,-2.1,0.365652363,1.24,0.429351713,-0.52,27498,-1.63,2.3616,0.0900289722,0.0589829412
2017年8月9日 星期三,27757.09,9.55,-0.003517949,0.060233637,-0.52,0.073924307,-1.66,0.344497622,0.9,0.401372074,-0.9,27535,-3.1,1.8185,0.105517735,0.0943395
2017年8月10日 星期四,27444,11.45,-0.011343738,0.099602492,1.52,0.083603309,-0.98,0.309535699,0.31,0.394096049,-1.08,27613,-4.13,-0.4643,0.0836207076,0.113211948
2017年8月11日 星期五,26883.51,14.77,-0.020634477,0.158555399,1.8,0.116095803,1.05,0.651926205,1.95,0.508796451,0.22,27793,-2.77,-1.49,0.0207075316,0.0947346748
2017年8月14日 星期一,27250.23,16.22,0.013548874,0.192359647,1.45,0.124325789,1.5,0.885667449,1.67,0.662249287,1.96,27685,-1.2,-1.747,-0.030557533,0.0500666282
2017年8月15日 星期二,27174.96,16.08,-0.002766,0.179024956,0.82,0.125190414,1.47,0.796340647,0.85,0.748745581,2.49,27385,-0.25,-1.4495,-0.0291852402,0.0118844896
2017年8月16日 星期三,27409.07,16.98,0.008578019,0.199214366,0.93,0.127036995,1.48,0.569335929,-0.37,0.845688571,2.73,26842,-0.53,-1.9011,-0.0673520634,-0.0338890694
2017年8月17日 星期四,27344.22,16.98,-0.002368809,0.18696163,0.27,0.127626034,1.41,0.22216299,-1.76,0.873628432,2.38,27173,-2.17,-1.1967,-0.0675026612,-0.0637642308
2017年8月18日 星期五,27047.57,17.39,-0.010908004,0.138754054,-1.9,0.1344199,1.62,0.338233533,-0.88,0.854201309,1.89,27127,-1.14,0.9739,-0.034252629,-0.0747615056
2017年8月21日 星期一,27154.68,17.1,0.00395224,0.105055564,-1.63,0.133904103,1.46,0.553594328,0.29,0.8230305,1.49,27386,-0.78,0.9127,-0.0038419622,-0.0605885122
2017年8月22日 星期二,27401.67,18.23,0.009054553,0.119212965,-0.83,0.137226611,1.48,0.588959326,0.91,0.79163375,1.16,27270,-0.6,0.2793,-0.0224171214,-0.0530438722
2017年8月24日 星期四,27518.6,17.39,0.004258179,0.1093273,-0.75,0.137478614,1.35,0.474637986,0.29,0.746240661,0.81,27032,0.06,0.516,-0.011483859,-0.0340188616
2017年8月25日 星期五,27848.16,12.86,0.011904756,0.124944961,0.46,0.14131948,1.37,0.189508081,-1.62,0.709626246,0.55,27158,-2.27,-0.7765,-0.0336183964,-0.0281324042
2017年8月28日 星期一,27863.29,11.52,0.000543156,0.063966335,-1.89,0.138995358,1.16,0.340548507,-0.6,0.715378794,0.54,27429,-2.04,2.0954,0.0359276842,-0.0046074058
2017年8月29日 星期二,27765.01,11.64,-0.003533457,0.088616448,-0.56,0.1336712,0.88,0.354896185,-0.26,0.71917027,0.52,27429,-1.26,0.9237,0.0144998288,0.001902675
2017年8月30日 星期三,28094.61,12.31,0.011801148,0.097124174,0.02,0.137104229,0.91,0.324880804,-0.13,0.71915838,0.47,27525,1.5,-0.0423,-0.0044370184,-0.004108688
2017年8月31日 星期四,27970.3,12.64,-0.00443451,0.114565287,0.79,0.13831133,0.87,0.336556459,0.45,0.716255441,0.39,27926,1.46,-1.2162,-0.0359308168,-0.0192089708
2017年9月1日 星期五,27953.16,10.02,-0.000612981,0.092360579,0.06,0.137814296,0.76,0.258968315,-1.92,0.720472511,0.35,27892,1.03,-0.5335,-0.0181836906,-0.0171496762
2017年9月4日 星期一,27740.26,11.71,-0.007645465,0.106803608,0.72,0.140984877,0.81,0.151366059,-1.8,0.713097331,0.24,27723,0.72,-1.1905,-0.0363525232,-0.0294429344
2017年9月5日 星期二,27741.35,11.02,3.93E-05,0.104727736,0.21,0.140066289,0.7,0.122730252,-1.32,0.68006165,-0.06,28020,-0.24,-0.503,-0.037670926,-0.0360594668
2017年9月6日 星期三,27613.76,11.29,-0.004609881,0.044978568,-1.92,0.139236956,0.61,0.395215851,1.36,0.684033633,-0.14,27937,0.46,2.0948,0.0294396716,-0.018268916
2017年9月7日 星期四,27522.92,8.97,-0.003295087,0.04430186,-1.22,0.139173736,0.58,0.447549244,1.34,0.703322179,-0.12,27869,1.05,1.7107,0.0382337538,0.0039011436
2017年9月8日 星期五,27668.47,9.62,0.005274386,0.07007267,-0.15,0.134295144,0.01,0.435306735,0.87,0.720541255,-0.16,27756,1.71,0.4023,0.0145272364,0.010423018
2017年9月11日 星期一,27955.13,11.09,0.010307227,0.08817459,0.75,0.113260069,-2.98,0.377118022,0.18,0.710529657,-0.54,27711,1.91,-0.3039,-0.0024383132,0.015285192
2017年9月12日 星期二,27972.24,8.89,0.000611865,0.087756362,1.07,0.104679328,-3.06,0.308534774,-1.71,0.654235578,-1.47,27585,2.23,-0.5227,0.0004236896,0.0211232416
2017年9月13日 星期三,27894.08,8.69,-0.00279811,0.081785716,0.45,0.104695962,-2.47,0.260584068,-1.46,0.606541698,-1.92,27478,2.89,0.1543,0.0093782664,0.0167457428
2017年9月14日 星期四,27777.2,8.94,-0.00419894,0.084888731,0.35,0.102730248,-2.21,0.105414082,-1.7,0.498402138,-2.75,27676,2.36,0.0695,0.006906532,0.0092596492
2017年9月15日 星期五,27807.59,7.91,0.001093465,0.080394133,-1.35,0.102106437,-1.93,0.049406813,-1.38,0.380371251,-3.09,27941,2.53,2.3917,0.017639179,0.0134334056
2017年9月18日 星期一,28159.77,10.3,0.012585359,0.093856442,1.69,0.100293362,-1.78,0.076092262,-0.8,0.341108209,-2.71,27927,2.92,-1.141,0.0037127046,0.0118328698
2017年9月19日 星期二,28051.41,10.16,-0.003855466,0.099975236,1.57,0.102105865,-1.47,0.119573857,-0.04,0.338754968,-2.26,27863,2.21,-1.3146,-0.0028928304,0.008902354
2017年9月20日 星期三,28127.8,9.7,0.002719513,0.09670537,0.75,0.098400663,-1.5,0.116861169,0.87,0.322781745,-2.02,27778,2.46,-0.5101,0.0019962556,0.0075376432
2017年9月21日 星期四,28110.33,9.65,-0.000621287,0.088045134,-0.54,0.097983652,-1.36,0.109825625,0.57,0.31397859,-1.8,27776,-0.65,0.9808,0.0140786862,0.0103285572
2017年9月22日 星期五,27880.53,9.45,-0.008208529,0.111584378,1.73,0.094414175,-1.4,0.124263194,0.87,0.296951374,-1.66,28161,1.7,-1.317,-0.0084170398,0.0051340262
2017年9月25日 星期一,27500.34,11.84,-0.013730228,0.091535615,-0.74,0.106289087,-0.67,0.128979256,1.39,0.285047045,-1.53,28035,2.45,1.6878,0.0246395454,0.0186060138
2017年9月26日 星期二,27513.01,11.89,0.000460615,0.097541531,0.06,0.105799187,-0.63,0.12760958,0.85,0.28679462,-1.36,28124,1.43,1.101,0.0297092916,0.030168417
2017年9月27日 星期三,27642.43,12.2,0.004692927,0.10480147,0.71,0.097565275,-0.98,0.136452774,1.26,0.290784704,-1.21,28129,0.75,0.4648,0.0323591376,0.038458982
2017年9月28日 星期四,27421.6,12.77,-0.008020887,0.105156107,0.44,0.100128589,-0.76,0.109746521,-1.78,0.282154602,-1.13,27784,-0.47,0.5908,0.0389432758,0.0419755626
2017年9月29日 星期五,27554.3,10.45,0.004827579,0.116801968,1.61,0.102240839,-0.56,0.13460149,0.75,0.298281721,-0.95,27475,-1.76,-1.148,0.031818548,0.0454531778
2017年10月3日 星期二,28173.21,16.77,0.022212923,0.156574726,1.91,0.12727947,1.09,0.335287518,1.99,0.373773111,-0.46,27567,1.06,-2.2256,-0.0239379064,0.0164616592
2017年10月4日 星期三,28379.18,17.14,0.007284251,0.152919842,1.12,0.129306489,1.33,0.363392299,1.34,0.427056231,-0.08,27650,0.73,-1.935,-0.0381968946,-0.0125278752
2017年10月6日 星期五,28458.04,17.13,0.002774944,0.154350395,0.79,0.127599488,1.34,0.344846964,0.78,0.433581792,0.03,27553,-0.43,-1.9582,-0.0583001706,-0.0411103832
2017年10月9日 星期一,28326.59,16.58,-0.004629782,0.139849983,-0.29,0.128351273,1.56,0.235641461,-0.55,0.402855346,-0.07,27515,-1.58,-0.9456,-0.059331358,-0.0635807578
2017年10月10日 星期二,28490.83,13.73,0.005781342,0.139407634,-1.24,0.128564627,1.67,0.118024507,-1.75,0.398205678,0.01,28148,-3.75,0.0551,-0.0752443782,-0.0844572602
2017年10月11日 星期三,28389.57,14.22,-0.003560457,0.076656244,-1.95,0.125296079,1.29,0.455384206,1.31,0.407536631,0.25,28334,-3.23,0.7726,-0.0190204068,-0.0750009824
2017年10月12日 星期四,28459.03,14.21,0.002443685,0.063350481,-1.38,0.125433856,1.18,0.589679337,1.46,0.430911198,0.74,28435,-1.01,0.8742,0.010479751,-0.0408927154
2017年10月13日 星期五,28476.43,12.66,0.000611218,0.06098678,-0.97,0.124695795,1.02,0.571179208,0.95,0.451639453,1.38,28347,-0.62,0.95,0.0345316672,-0.0005317772
2017年10月16日 星期一,28692.8,12.79,0.007569493,0.062191986,-0.61,0.125143057,0.95,0.475967265,0.2,0.47126123,1.78,28435,-0.87,0.8809,0.0531478138,0.0348211748
2017年10月17日 星期二,28697.49,7.08,0.000163442,0.057630788,-1,0.125238614,0.87,0.103704261,-1.91,0.492132771,1.84,28314,-1.44,1.5738,0.0782093266,0.0716768588
2017年10月18日 星期三,28711.76,6.35,0.000497132,0.044019151,-1.93,0.118301986,0.29,0.112262883,-1.19,0.532946216,2.04,28439,-3.69,3.066,0.1168472758,0.1032305896
2017年10月19日 星期四,28159.09,12.71,-0.01943658,0.144322455,1.97,0.138017911,1.59,0.568860462,0.95,0.553554708,1.95,28458,-2.44,-1.6139,0.0098240436,0.0803162666
2017年10月20日 星期五,28487.24,14.18,0.011586052,0.169427856,1.45,0.143645619,1.76,0.810773675,1.45,0.598151476,2.07,28718,-1.62,-1.6758,-0.0301906158,0.043718793
2017年10月23日 星期一,28305.88,14.25,-0.006386711,0.161298749,0.86,0.14575666,1.7,0.848795023,1.11,0.622325826,1.97,28703,-0.99,-1.4798,-0.0368588158,0.0091001334
2017年10月24日 星期二,28154.97,14.4,-0.005345664,0.160132362,0.52,0.143870026,1.45,0.740148182,0.46,0.645603035,1.9,28677,-0.71,-1.4177,-0.0514607154,-0.027168468
2017年10月25日 星期三,28302.89,14.68,0.005240026,0.169150712,0.91,0.13445184,0.7,0.144859772,-1.86,0.668604279,1.84,28227,-2.89,-1.7749,-0.072535728,-0.0642514428
2017年10月26日 星期四,28202.38,14.74,-0.003557548,0.110722814,-1.97,0.135591071,0.7,0.350049848,-0.82,0.665360716,1.62,28419,-2.16,1.6986,-0.0149280088,-0.0583516934
2017年10月27日 星期五,28438.85,14.9,0.008349797,0.094881564,-1.46,0.13743593,0.79,0.481425987,-0.12,0.668621037,1.49,28322,-1.48,1.4842,0.0011386018,-0.0432170744
2017年10月30日 星期一,28336.19,14.94,-0.003616382,0.087312214,-1.1,0.134275899,0.44,0.536611307,0.43,0.675416484,1.43,28162,-1.03,1.2085,0.009193043,-0.0279346762
2017年10月31日 星期二,28245.54,14.92,-0.003204217,0.081290929,-0.86,0.134773168,0.43,0.5049002,0.7,0.686041777,1.41,28285,-2.16,1.2531,0.0200138094,-0.0073669082
2017年11月1日 星期三,28594.06,12.24,0.012263435,0.108867399,1.06,0.117794582,-1.71,0.184243543,-1.75,0.668656792,1.14,28270,-1.54,-0.9037,-0.0096787104,0.0025737046
2017年11月2日 星期四,28518.64,10.81,-0.002641095,0.10662192,1.01,0.115733286,-1.73,0.169682062,-1.26,0.651879089,0.89,28432,-0.99,-1.1391,-0.0097703404,0.0010567744
2017年11月3日 星期五,28603.61,10.13,0.002975025,0.096008367,0,0.115793458,-1.55,0.16952719,-0.84,0.63240144,0.64,28442,-0.07,-0.0379,0.001616409,0.0016046102
2017年11月6日 星期一,28596.8,9.41,-0.00023811,0.08973767,-0.66,0.114376892,-1.53,0.163852654,-0.56,0.623006101,0.47,28200,-0.17,0.6052,0.009220692,0.002453105
2017年11月7日 星期二,28994.34,11.37,0.013805815,0.105288336,0.55,0.122568292,-0.65,0.115171479,-1.92,0.609754235,0.25,28577,3.54,-1.1069,-0.0154154412,-0.0114318436
2017年11月8日 星期三,28907.6,11.27,-0.002996102,0.09828715,-0.15,0.122313473,-0.65,0.098551827,-1.48,0.602757249,0.07,28547,3.53,-0.318,-0.0093116692,-0.0102132078
2017年11月9日 星期四,29136.57,11.2,0.00788955,0.094936375,-0.38,0.124726384,-0.4,0.080390378,-1.27,0.585866814,-0.28,28568,2.92,-0.0376,-0.0079612566,-0.0098764612
2017年11月10日 星期五,29120.92,10.75,-0.00053727,0.099874349,0.44,0.124861963,-0.39,0.082077012,-0.85,0.56396571,-0.78,28612,2.77,-0.7955,-0.0136640492,-0.0114144762
2017年11月13日 星期一,29182.18,10.11,0.002101433,0.0964056,-0.71,0.122603502,-0.6,0.056817034,-1.53,0.541617944,-1.36,28974,1.3,0.6395,-0.0102672346,-0.0128199966
2017年11月14日 星期二,29152.12,8.87,-0.001030612,0.059861,-1.99,0.122764774,-0.57,0.239684852,1.96,0.539011267,-1.59,28949,4.2,2.7049,0.0440178386,0.0140059438
