Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2017年3月10日,258.65,16.6,39.43337673,-6.00%,98.17715098,26.00%,166.7185303,-21.00%,321.2622689,19.00%
2017年3月13日,261.65,17.9,26.36028831,-64.00%,96.32535328,21.00%,241.9233347,34.00%,320.3956249,18.00%
2017年3月14日,262.4,16.93,31.51239756,-41.00%,89.99264707,5.00%,242.6857433,35.00%,270.9256341,-21.00%
2017年3月15日,264.55,16.04,42.82882207,8.00%,86.97703826,-3.00%,211.9709482,12.00%,234.7204832,-50.00%
2017年3月16日,266.55,16.64,42.49033773,7.00%,82.52875049,-15.00%,103.4232725,-68.00%,213.2705086,-67.00%
2017年3月17日,267.95,13.88,37.94505501,-13.00%,80.19230784,-21.00%,101.7318532,-69.00%,212.8366147,-67.00%
2017年3月20日,265.55,12.72,29.7578225,-49.00%,78.3603095,-25.00%,86.22990279,-81.00%,217.6270821,-63.00%
2017年3月21日,261,15.92,37.25473393,-16.00%,73.03330405,-39.00%,75.11754906,-89.00%,207.1342118,-72.00%
2017年3月22日,262.2,14.96,41.78042604,4.00%,67.07548085,-55.00%,71.98966043,-91.00%,193.4732098,-82.00%
2017年3月23日,263.65,14.89,39.10610183,-8.00%,67.16124294,-54.00%,63.71703041,-97.00%,188.7877292,-86.00%
2017年3月24日,262.35,14.12,24.56705111,-71.00%,66.36007995,-56.00%,101.1396349,-70.00%,190.5418995,-85.00%
2017年3月27日,262.5,14.04,13.38927929,-120.00%,64.50891676,-61.00%,169.8390654,-19.00%,202.6896616,-75.00%
2017年3月28日,266.9,16.2,28.03367974,-56.00%,61.01030392,-70.00%,163.2911661,-24.00%,204.2819255,-74.00%
2017年3月29日,267,15.71,32.80535322,-35.00%,52.94307767,-91.00%,136.7081022,-44.00%,204.1090459,-74.00%
2017年3月30日,267.15,15.42,35.739155,-23.00%,52.13118877,-93.00%,123.4279633,-53.00%,201.4193486,-76.00%
2017年3月31日,265.25,15.11,28.09115163,-56.00%,48.91487907,-101.00%,122.0820355,-54.00%,200.4932753,-77.00%
2017年4月3日,260.35,15.62,41.01218356,0.00%,49.88393687,-99.00%,77.89974668,-87.00%,199.6685219,-78.00%
2017年4月4日,261.2,15.5,45.71582658,21.00%,49.7460702,-99.00%,97.8776651,-72.00%,179.8282285,-93.00%
2017年4月5日,268,20.88,49.12743429,36.00%,50.27700453,-98.00%,118.1475037,-57.00%,166.9204917,-103.00%
2017年4月6日,265.8,21.3,45.95005114,22.00%,44.32407359,-113.00%,117.6514813,-58.00%,135.9828686,-128.00%
2017年4月7日,264.7,21.51,45.39776206,20.00%,39.52225622,-126.00%,41.11512524,-114.00%,139.5942643,-125.00%
2017年4月10日,260.4,20.99,45.19525639,19.00%,40.87450531,-122.00%,22.99340685,-128.00%,138.5082015,-126.00%
2017年4月11日,260.8,21.06,46.50553515,24.00%,42.2191192,-119.00%,22.5643491,-128.00%,140.8736874,-124.00%
2017年4月12日,254.5,23.93,63.1366518,97.00%,54.40385822,-87.00%,110.5624299,-63.00%,165.6504573,-104.00%
2017年4月13日,257.05,25.25,55.23872555,63.00%,58.10516147,-78.00%,112.3620322,-62.00%,174.9833876,-97.00%
2017年4月17日,259.6,24.33,37.70521449,-14.00%,56.62098295,-81.00%,139.3868592,-42.00%,175.0085368,-97.00%
2017年4月18日,252.9,27.81,47.22926212,28.00%,65.56367977,-58.00%,136.7529791,-44.00%,173.4687651,-98.00%
2017年4月19日,253.45,22.03,39.63861753,-6.00%,72.45789431,-41.00%,151.6440215,-33.00%,173.1634041,-99.00%
2017年4月20日,254.2,22.51,40.0635595,-4.00%,77.25936581,-28.00%,103.0928051,-68.00%,173.0763494,-99.00%
2017年4月21日,253.75,22.57,38.84099896,-9.00%,81.30054913,-18.00%,53.40415587,-105.00%,173.09955,-99.00%
2017年4月24日,255.25,21.99,12.57397312,-124.00%,83.48918698,-12.00%,189.4529932,-5.00%,190.7891391,-85.00%
2017年4月25日,257.85,22.93,25.33961326,-68.00%,83.67089477,-12.00%,172.3519966,-17.00%,173.8557161,-98.00%
2017年4月26日,258.85,18.19,32.07122074,-39.00%,80.05657161,-21.00%,160.1465426,-26.00%,170.8403482,-100.00%
2017年4月27日,258,17.66,30.4790551,-46.00%,75.73123478,-32.00%,139.3328137,-42.00%,172.3212015,-99.00%
2017年4月28日,259.65,17.14,23.54355963,-76.00%,70.08974642,-47.00%,109.1695031,-64.00%,181.2788627,-92.00%
2017年5月1日,265,11.31,41.98979876,5.00%,69.80276951,-47.00%,102.7157515,-69.00%,176.4323896,-96.00%
2017年5月2日,262.5,13.79,41.08707826,1.00%,70.73864369,-45.00%,109.8397582,-63.00%,176.4361874,-96.00%
2017年5月3日,253.3,25.39,63.41145638,98.00%,73.24918483,-39.00%,214.7050441,14.00%,193.0661768,-83.00%
2017年5月4日,250.2,26.2,88.33361308,207.00%,70.73226856,-45.00%,353.4624816,116.00%,251.9529186,-36.00%
2017年5月5日,251.95,26.31,94.94017485,236.00%,67.17922376,-54.00%,357.8042706,120.00%,309.2253905,9.00%
2017年5月8日,248.55,26,77.3253128,159.00%,67.70723451,-53.00%,304.986615,81.00%,328.0708118,24.00%
2017年5月9日,249,25.82,28.42822541,-55.00%,70.76994846,-45.00%,374.4651867,132.00%,334.449384,29.00%
2017年5月10日,248.7,25.87,20.23361559,-90.00%,72.48397373,-41.00%,496.1775542,222.00%,346.4743302,39.00%
2017年5月11日,250.1,25.77,20.11369683,-91.00%,74.70624102,-35.00%,501.7353926,226.00%,350.1778439,41.00%
2017年5月12日,251.8,22.37,19.25728953,-95.00%,75.11175674,-34.00%,355.213764,118.00%,356.3149309,46.00%
2017年5月15日,253.3,23.04,27.63076546,-58.00%,72.99326068,-39.00%,63.8198886,-97.00%,359.2280033,49.00%
2017年5月16日,254.45,13.01,33.0616878,-34.00%,72.77360225,-40.00%,86.09233186,-81.00%,359.2910484,49.00%
2017年5月17日,254.25,10.56,25.95178607,-65.00%,72.67694433,-40.00%,80.77806287,-85.00%,362.5311135,51.00%
2017年5月18日,252.65,10.85,15.71014959,-110.00%,72.97863206,-39.00%,97.80591641,-72.00%,371.5089029,58.00%
2017年5月19日,257.4,11.25,25.88761866,-66.00%,73.65789431,-38.00%,89.18159461,-79.00%,373.8422952,60.00%
2017年5月22日,258.9,11.21,36.16671398,-21.00%,75.18411926,-34.00%,112.2356548,-62.00%,362.8767229,51.00%
2017年5月23日,259.05,10.97,40.74834966,-1.00%,75.94238259,-32.00%,139.285004,-42.00%,359.7119364,49.00%
2017年5月24日,257.8,12.02,37.16601674,-16.00%,75.30313424,-33.00%,145.4175658,-37.00%,358.8494175,48.00%
2017年5月25日,259.2,11.91,11.55245428,-128.00%,76.09002373,-31.00%,168.2500169,-20.00%,370.6727059,58.00%
2017年5月26日,255.95,14.44,19.35518535,-94.00%,74.12664075,-36.00%,181.4850797,-11.00%,373.0954936,60.00%
2017年5月30日,256.4,14.31,21.09936492,-87.00%,63.85549414,-63.00%,176.6418163,-14.00%,377.5493433,63.00%
2017年5月31日,258,14.54,18.56435294,-98.00%,57.88411222,-78.00%,134.2771762,-45.00%,382.7630765,67.00%
2017年6月1日,258.75,13.73,20.31316814,-90.00%,60.13947998,-72.00%,54.31132919,-104.00%,373.1468784,60.00%
2017年6月2日,257.45,10.22,16.26188181,-108.00%,59.04831496,-75.00%,26.44373194,-125.00%,320.7813946,18.00%
2017年6月5日,255.75,10.12,17.13123463,-104.00%,58.25127896,-77.00%,29.08089291,-123.00%,221.3452947,-60.00%
2017年6月6日,254.7,10.14,23.64502485,-75.00%,53.27609516,-90.00%,41.58535873,-114.00%,121.9223742,-139.00%
2017年6月7日,255.15,10.14,24.06650785,-74.00%,48.02832635,-104.00%,51.0567548,-107.00%,120.8163871,-140.00%
2017年6月8日,260.95,16.11,36.11581371,-21.00%,44.63101353,-112.00%,112.7954146,-61.00%,127.3980788,-135.00%
2017年6月9日,264.95,15.54,63.74756466,100.00%,49.06135069,-101.00%,263.1765822,50.00%,184.9543478,-89.00%
2017年6月12日,261.55,17.99,62.68400753,95.00%,47.96513207,-104.00%,283.4309009,65.00%,220.6086272,-61.00%
2017年6月13日,259.65,18.47,50.41999603,42.00%,46.15079317,-108.00%,244.0494425,36.00%,232.7844752,-51.00%
2017年6月14日,257.35,19.09,39.52210521,-6.00%,44.60818104,-112.00%,181.18835,-11.00%,234.9244823,-50.00%
2017年6月15日,256.55,18.98,48.12463818,32.00%,42.90004693,-117.00%,145.7205516,-37.00%,242.1605752,-44.00%
2017年6月16日,256.4,18.61,31.71725083,-40.00%,38.66029787,-128.00%,166.0610715,-22.00%,235.3171026,-49.00%
2017年6月19日,258.95,19.05,20.65882862,-88.00%,38.68222664,-128.00%,173.785097,-16.00%,237.7710271,-47.00%
2017年6月20日,255.45,20.78,18.61044868,-97.00%,39.74554593,-125.00%,177.368006,-14.00%,241.5787073,-44.00%
2017年6月21日,260.2,19.44,28.13596986,-56.00%,40.35346884,-123.00%,166.5522285,-22.00%,239.1441657,-46.00%
2017年6月22日,259.9,17.03,30.33069732,-46.00%,40.86103697,-122.00%,83.72295661,-83.00%,237.8895195,-47.00%
2017年6月23日,262.4,16.69,35.98509692,-22.00%,43.4363409,-115.00%,101.2449722,-70.00%,228.7257134,-55.00%
2017年6月26日,262.55,16.04,40.76071638,-1.00%,44.94673953,-112.00%,119.2168762,-56.00%,226.5912842,-56.00%
2017年6月27日,264.7,15.13,27.85060143,-57.00%,48.91108286,-101.00%,79.59113624,-86.00%,223.5341113,-59.00%
2017年6月28日,266.05,14.66,33.51965394,-32.00%,54.59720641,-87.00%,71.23215773,-92.00%,217.497582,-63.00%
2017年6月29日,268.3,14.54,35.2435526,-25.00%,62.83002069,-65.00%,66.21125467,-96.00%,212.1780404,-68.00%
2017年6月30日,269.9,14.26,41.17897522,1.00%,71.24490896,-44.00%,78.48006004,-87.00%,202.9063987,-75.00%
2017年7月3日,268.1,11.64,28.97869562,-52.00%,73.61106271,-38.00%,75.88571716,-88.00%,193.326843,-83.00%
2017年7月5日,264.9,12.03,28.0489572,-56.00%,70.52786627,-46.00%,75.16772017,-89.00%,190.3393959,-85.00%
2017年7月6日,265.15,11.9,30.7637969,-44.00%,67.06242908,-55.00%,76.95122967,-88.00%,186.2896884,-88.00%
2017年7月7日,263.75,11.6,36.17646749,-21.00%,67.10809917,-54.00%,78.62789216,-86.00%,186.2877388,-88.00%
2017年7月10日,263.95,11.6,24.75914377,-71.00%,66.6843083,-56.00%,59.70345905,-100.00%,162.0138194,-107.00%
2017年7月11日,266.45,11.89,15.34499267,-112.00%,68.21629937,-52.00%,110.0580726,-63.00%,140.2072341,-125.00%
2017年7月12日,267.7,11.84,23.84348968,-75.00%,69.67391946,-48.00%,111.306458,-62.00%,126.4180061,-135.00%
2017年7月13日,265.45,11.73,23.76090907,-75.00%,66.94124525,-55.00%,105.4943935,-67.00%,124.7451797,-137.00%
2017年7月14日,268.4,12.99,25.19699982,-69.00%,64.15689096,-62.00%,58.08145231,-102.00%,107.1974389,-151.00%
2017年7月17日,271.7,14.05,33.91873818,-31.00%,63.3131559,-64.00%,93.63323448,-75.00%,108.1556759,-150.00%
2017年7月18日,272.35,11.45,40.83977473,0.00%,65.0234397,-60.00%,108.0316197,-65.00%,110.6919758,-148.00%
2017年7月19日,270.3,12.8,39.60172724,-6.00%,55.67738651,-84.00%,112.6018218,-61.00%,106.8473425,-151.00%
2017年7月20日,270.85,11.99,21.52503659,-85.00%,53.47418782,-90.00%,122.01309,-54.00%,111.5882649,-147.00%
2017年7月21日,271.5,11.93,11.21823516,-130.00%,49.80202834,-99.00%,180.7118944,-11.00%,130.7274053,-132.00%
2017年7月24日,272.9,11.4,15.08161795,-113.00%,50.26130588,-98.00%,196.017939,0.00%,138.3045832,-126.00%
2017年7月25日,284.05,23.19,81.57798232,178.00%,73.39163817,-38.00%,409.5121098,158.00%,226.4742634,-56.00%
2017年7月26日,286.9,21.35,108.2047725,294.00%,95.75197854,19.00%,630.5354784,321.00%,349.8001263,41.00%
2017年7月27日,287.4,21.6,109.9634848,302.00%,112.7519495,63.00%,693.6742564,367.00%,435.4011768,109.00%
2017年7月28日,287.5,21.71,88.41972631,208.00%,126.4228694,98.00%,548.9453667,261.00%,467.6620659,134.00%
2017年7月31日,289.15,21.59,26.32010638,-64.00%,139.9997441,133.00%,481.8253451,211.00%,470.5751079,137.00%
2017年8月1日,288.1,20.84,12.23882347,-125.00%,148.5983351,156.00%,659.7208346,342.00%,479.3017548,144.00%
2017年8月2日,288.45,20.91,10.22150674,-134.00%,153.0788961,167.00%,659.8549353,342.00%,488.7041104,151.00%
2017年8月3日,287.8,21.39,9.049861877,-139.00%,154.6578884,171.00%,479.8803627,210.00%,498.9532044,159.00%
2017年8月4日,288.5,21.49,7.18748913,-147.00%,153.1086549,167.00%,108.8564116,-64.00%,510.1427186,168.00%
2017年8月7日,290.7,7.2,16.30057668,-108.00%,151.2112441,162.00%,49.4791505,-108.00%,513.4065222,171.00%
2017年8月8日,294.25,7.97,37.58404981,-15.00%,153.2638692,168.00%,177.524091,-13.00%,507.8739223,166.00%
2017年8月9日,292.7,9.09,38.76241479,-9.00%,151.9111511,164.00%,218.0295578,16.00%,505.5840452,164.00%
2017年8月10日,290.3,10.65,31.63929203,-40.00%,142.52216,140.00%,197.8177711,2.00%,503.5486772,163.00%
2017年8月11日,291.2,10.36,23.14413965,-78.00%,134.981325,121.00%,136.6206905,-44.00%,504.2683722,163.00%
2017年8月14日,290.45,10.23,23.80435254,-75.00%,128.9052623,105.00%,104.7006555,-67.00%,506.5442225,165.00%
2017年8月15日,288.3,11.16,22.64219071,-80.00%,120.6990442,84.00%,100.1385711,-71.00%,508.9999531,167.00%
2017年8月16日,295.35,16.98,36.87057363,-18.00%,111.0470139,59.00%,90.10762699,-78.00%,508.893117,167.00%
2017年8月17日,293.8,17.54,39.5482389,-6.00%,96.16243002,20.00%,117.6674911,-58.00%,505.9834062,165.00%
2017年8月18日,293.95,17.22,41.19610661,1.00%,76.10832394,-31.00%,126.3405222,-51.00%,496.9208118,157.00%
2017年8月21日,298.05,17.59,50.54828187,42.00%,54.433288,-87.00%,143.2369254,-39.00%,490.5310608,152.00%
2017年8月22日,298.7,17.12,32.49663367,-37.00%,56.75317682,-81.00%,94.95762497,-74.00%,467.9443976,135.00%
2017年8月23日,298.05,16.2,34.3689511,-29.00%,59.59709724,-74.00%,100.4573654,-70.00%,392.6489723,75.00%
2017年8月24日,303.4,18.07,47.69384866,30.00%,70.56905017,-46.00%,112.6874977,-61.00%,286.9687473,-9.00%
2017年8月25日,303.35,17.8,39.90599955,-4.00%,77.91349403,-27.00%,113.022069,-61.00%,202.3332093,-75.00%
2017年8月28日,306.3,16.28,49.57169354,38.00%,89.00277524,2.00%,108.9622798,-64.00%,213.9982597,-66.00%
2017年8月29日,308.1,12.43,54.13975249,58.00%,98.92569939,28.00%,112.3771139,-62.00%,218.6427534,-63.00%
2017年8月30日,306.45,12.46,29.55644092,-50.00%,103.4439757,39.00%,137.0604518,-43.00%,203.7290219,-74.00%
2017年8月31日,307.9,12.2,26.98946461,-61.00%,106.8976727,48.00%,169.4778064,-19.00%,185.4578439,-89.00%
2017年9月1日,309.8,11.07,20.24482156,-90.00%,111.1155572,59.00%,211.0922674,11.00%,165.9756402,-104.00%
2017年9月5日,310.75,11.02,23.99624971,-74.00%,116.1900273,72.00%,190.2745968,-4.00%,157.0332248,-111.00%
2017年9月6日,313.15,10.37,36.7363689,-18.00%,124.8628887,94.00%,88.30390378,-79.00%,156.9007943,-111.00%
2017年9月7日,312.3,8.06,29.42827212,-50.00%,128.9746949,105.00%,88.15743915,-79.00%,157.547173,-111.00%
2017年9月8日,302.15,21.2,62.19607062,93.00%,122.6616978,89.00%,236.6668091,30.00%,183.3596907,-90.00%
2017年9月11日,304.6,20.97,69.78177986,126.00%,116.7070137,73.00%,289.2584446,69.00%,210.3540885,-69.00%
2017年9月12日,301.55,21.11,79.24067138,168.00%,108.1666696,51.00%,304.8758804,81.00%,245.734113,-41.00%
2017年9月13日,296.1,22.77,83.6714575,187.00%,97.2958689,23.00%,305.1378026,81.00%,276.0166883,-17.00%
2017年9月14日,293.65,22.26,64.66090627,104.00%,99.27961947,29.00%,131.5784572,-47.00%,283.1083397,-12.00%
2017年9月15日,292.8,21.26,72.883529,140.00%,100.5776825,32.00%,107.0203057,-65.00%,296.9870058,-1.00%
2017年9月18日,294.9,21.94,48.97227787,35.00%,99.48766612,29.00%,194.5801926,-1.00%,296.1360714,-1.00%
2017年9月19日,294.95,20.78,18.14561104,-99.00%,102.1486993,36.00%,361.5924148,122.00%,313.1523668,12.00%
2017年9月20日,294.95,21,13.95693376,-118.00%,105.043128,43.00%,379.4312112,136.00%,329.5403786,25.00%
2017年9月21日,291.4,14.29,23.12998054,-78.00%,111.454503,60.00%,354.7725228,117.00%,336.462119,31.00%
2017年9月22日,292.45,13.22,23.98364443,-74.00%,116.8349362,74.00%,193.9159055,-1.00%,343.7646181,36.00%
2017年9月25日,291.75,12.81,24.57217939,-71.00%,122.0390576,87.00%,64.93357396,-97.00%,349.8576368,41.00%
2017年9月26日,289.75,9.69,26.91372884,-61.00%,127.081275,100.00%,70.76411514,-92.00%,353.0934827,44.00%
2017年9月27日,291.1,9.63,14.15771168,-117.00%,127.872786,102.00%,69.54177657,-93.00%,362.2649282,51.00%
2017年9月28日,298.1,16.27,45.65846252,21.00%,125.370242,96.00%,163.1365675,-24.00%,360.8868289,50.00%
2017年9月29日,295.5,16.87,49.03501606,36.00%,121.6349426,86.00%,210.1334659,11.00%,358.5664999,48.00%
2017年10月2日,295.55,16.87,49.1520498,36.00%,114.5180194,68.00%,223.4851671,20.00%,350.7692476,42.00%
2017年10月3日,296.35,16.92,36.67183115,-19.00%,103.9623916,41.00%,209.4760659,10.00%,344.8009055,37.00%
2017年10月4日,295.9,15.22,15.23125733,-112.00%,85.07259934,-8.00%,203.0897703,5.00%,358.0066035,48.00%
2017年10月5日,304.65,21.25,56.24461574,67.00%,68.74503867,-50.00%,229.5851797,25.00%,357.6230904,47.00%
2017年10月6日,302.9,21.68,61.7446937,91.00%,69.69333352,-48.00%,263.0103088,50.00%,357.3356251,47.00%
2017年10月9日,303.1,20.79,58.58231132,77.00%,67.38792801,-54.00%,278.9966364,61.00%,349.1173037,41.00%
2017年10月10日,306.05,20.94,55.58481087,64.00%,73.98848203,-37.00%,273.9702637,58.00%,327.3747388,23.00%
2017年10月11日,309.55,18.34,38.64717325,-10.00%,88.06503772,0.00%,127.8086029,-50.00%,290.3897895,-6.00%
2017年10月12日,312,16.62,56.80900633,70.00%,102.3752247,36.00%,128.3216129,-50.00%,283.1326811,-12.00%
2017年10月13日,313.35,16.29,60.05391578,84.00%,114.6246374,68.00%,123.7271133,-53.00%,267.1001742,-24.00%
2017年10月16日,323.9,21.39,95.28222919,238.00%,144.2310359,144.00%,294.6271521,73.00%,329.8664672,25.00%
2017年10月17日,319.55,24.25,83.72745786,187.00%,158.1967274,180.00%,320.3059868,92.00%,349.6141708,41.00%
2017年10月18日,317.8,21.7,68.30208782,120.00%,166.4331075,202.00%,231.4914354,26.00%,340.3123676,34.00%
2017年10月19日,316.75,21.35,55.02435097,62.00%,168.253915,206.00%,237.9068326,31.00%,329.6418324,25.00%
2017年10月20日,316.55,21.45,43.0529999,9.00%,168.4342956,207.00%,299.2398179,76.00%,317.9716976,16.00%
2017年10月23日,318.8,21.3,18.35823521,-99.00%,167.561388,205.00%,353.4723455,116.00%,324.8176512,21.00%
2017年10月24日,319.8,20.9,19.52887094,-93.00%,161.909101,190.00%,311.0636071,85.00%,332.1838953,27.00%
2017年10月25日,318.3,21.16,19.60614189,-93.00%,153.108238,167.00%,240.0780032,33.00%,325.4409069,22.00%
2017年10月26日,317.75,21.21,17.16650226,-104.00%,150.0325323,159.00%,155.5043468,-30.00%,343.8811234,36.00%
2017年10月27日,310.35,14.67,53.85881543,57.00%,139.6274062,133.00%,223.9216071,21.00%,344.4878975,37.00%
2017年10月30日,311.2,14.1,62.05409898,92.00%,127.2390134,101.00%,307.8498624,83.00%,347.8452179,40.00%
2017年10月31日,310.1,14.02,58.48501346,77.00%,113.8521032,66.00%,312.0839023,86.00%,346.4648894,39.00%
2017年11月1日,314.25,16.43,46.24525057,23.00%,95.73390919,19.00%,255.4368784,44.00%,323.2362013,20.00%
2017年11月2日,314.35,16.44,29.73664406,-49.00%,90.08784134,5.00%,181.9498526,-10.00%,331.1621981,26.00%
2017年11月3日,311.75,16.13,26.89593278,-61.00%,80.86486535,-19.00%,228.3353142,24.00%,337.5979903,31.00%
2017年11月6日,315.75,17.94,32.24674867,-38.00%,69.35232474,-49.00%,189.1262735,-5.00%,339.8288735,33.00%
2017年11月7日,308.9,21.08,38.44122787,-11.00%,65.14143418,-60.00%,109.7169778,-64.00%,339.5692455,33.00%
2017年11月8日,309.95,21.39,41.00542403,0.00%,64.70855573,-61.00%,83.98735875,-82.00%,339.0079811,33.00%
2017年11月9日,308.6,17.45,41.63662811,3.00%,67.88672551,-52.00%,89.7285163,-78.00%,337.137342,31.00%
2017年11月10日,307.6,17.37,45.93578997,22.00%,72.52381823,-40.00%,71.47334015,-92.00%,332.989677,28.00%
2017年11月13日,311.65,18.9,21.85499485,-83.00%,64.25325816,-62.00%,132.0233731,-47.00%,286.4665682,-9.00%
2017年11月14日,306.5,19.19,28.57146829,-54.00%,65.94490763,-57.00%,143.8569836,-38.00%,243.5357149,-43.00%
2017年11月15日,305.45,19.1,33.73995851,-31.00%,69.33815935,-49.00%,137.8825406,-43.00%,218.0938345,-63.00%
2017年11月16日,304.8,18.85,38.41171696,-11.00%,72.99884786,-39.00%,130.619783,-48.00%,207.811224,-71.00%
2017年11月17日,306.7,17.4,38.3644523,-11.00%,73.44267313,-38.00%,100.1836372,-71.00%,206.3894398,-72.00%
2017年11月20日,309.3,14.15,24.44880365,-72.00%,68.72776904,-50.00%,87.21391473,-80.00%,200.9806402,-77.00%
2017年11月21日,312.85,15.35,46.81392101,26.00%,61.13822734,-70.00%,115.8410519,-59.00%,195.0384457,-81.00%
2017年11月22日,313.7,15.01,54.45118181,59.00%,55.58732817,-84.00%,158.9138059,-27.00%,192.5042805,-83.00%
2017年11月24日,316.9,15.26,56.32296867,67.00%,54.19665289,-88.00%,185.5318291,-8.00%,183.9799185,-90.00%
2017年11月27日,313.45,15.72,38.44581642,-11.00%,55.16661963,-85.00%,185.4061711,-8.00%,178.0124916,-95.00%
2017年11月28日,307.15,17.09,50.18303299,41.00%,56.5240545,-82.00%,100.5532915,-70.00%,163.8268276,-106.00%
2017年11月29日,304,17.94,75.10403984,149.00%,61.04188553,-70.00%,188.2879157,-6.00%,195.0623475,-81.00%
2017年11月30日,303.7,17.92,83.6142141,187.00%,63.16267156,-65.00%,261.5727275,49.00%,245.4156776,-41.00%
2017年12月1日,304.75,17.65,57.59493728,73.00%,62.88488167,-65.00%,260.6145927,48.00%,246.3551291,-41.00%
